date	USD	RUB	BRENT
2016-10-30 00:00:00	333.5	5.3	49.71
2016-10-31 00:00:00	333.5	5.3	48.3
2016-11-01 00:00:00	335.12	5.31	48.14
2016-11-02 00:00:00	336.0	5.32	46.86
2016-11-03 00:00:00	337.66	5.32	46.35
2016-11-04 00:00:00	338.35	5.31	45.58
2016-11-05 00:00:00	338.84	5.32	45.58
2016-11-06 00:00:00	338.84	5.32	45.58
2016-11-07 00:00:00	338.84	5.32	46.15
2016-11-08 00:00:00	339.99	5.33	46.04
2016-11-09 00:00:00	339.75	5.33	46.36
2016-11-10 00:00:00	341.18	5.35	45.84
2016-11-11 00:00:00	338.33	5.33	44.75
2016-11-12 00:00:00	340.63	5.18	44.75
2016-11-13 00:00:00	340.63	5.18	44.75
2016-11-14 00:00:00	340.63	5.18	44.43
2016-11-15 00:00:00	343.23	5.19	46.95
2016-11-16 00:00:00	344.56	5.26	46.63
2016-11-17 00:00:00	340.05	5.2	46.49
2016-11-18 00:00:00	341.22	5.27	46.86
2016-11-19 00:00:00	341.07	5.23	46.86
2016-11-20 00:00:00	341.07	5.23	46.86
2016-11-21 00:00:00	341.07	5.23	48.9
2016-11-22 00:00:00	338.99	5.28	49.12
2016-11-23 00:00:00	335.48	5.28	48.95
2016-11-24 00:00:00	334.5	5.2	49.0
2016-11-25 00:00:00	335.69	5.22	47.24
2016-11-26 00:00:00	337.86	5.24	47.24
2016-11-27 00:00:00	337.86	5.24	47.24
2016-11-28 00:00:00	337.86	5.24	48.24
2016-11-29 00:00:00	340.24	5.24	46.38
2016-11-30 00:00:00	340.3	5.24	50.47
2016-12-01 00:00:00	341.44	5.27	53.94
2016-12-02 00:00:00	341.44	5.27	54.46
2016-12-03 00:00:00	335.71	5.23	54.46
2016-12-04 00:00:00	335.71	5.23	54.46
2016-12-05 00:00:00	335.71	5.23	54.94
2016-12-06 00:00:00	334.48	5.25	53.93
2016-12-07 00:00:00	335.61	5.26	53.0
2016-12-08 00:00:00	336.23	5.28	53.89
2016-12-09 00:00:00	334.89	5.28	54.33
2016-12-10 00:00:00	334.31	5.31	54.33
2016-12-11 00:00:00	334.31	5.31	54.33
2016-12-12 00:00:00	334.31	5.31	55.69
2016-12-13 00:00:00	331.12	5.41	55.72
2016-12-14 00:00:00	330.24	5.41	53.9
2016-12-15 00:00:00	331.25	5.45	54.02
2016-12-16 00:00:00	334.88	5.44	55.21
2016-12-17 00:00:00	334.88	5.44	55.21
2016-12-18 00:00:00	334.88	5.44	55.21
2016-12-19 00:00:00	334.88	5.44	54.92
2016-12-20 00:00:00	334.88	5.44	55.35
2016-12-21 00:00:00	334.79	5.43	54.46
2016-12-22 00:00:00	332.9	5.45	55.05
2016-12-23 00:00:00	332.09	5.46	55.16
2016-12-24 00:00:00	328.91	5.39	55.16
2016-12-25 00:00:00	328.91	5.39	55.16
2016-12-26 00:00:00	328.91	5.39	55.16
2016-12-27 00:00:00	332.88	5.48	56.09
2016-12-28 00:00:00	333.34	5.48	56.22
2016-12-29 00:00:00	332.61	5.49	56.14
2016-12-30 00:00:00	333.28	5.54	56.82
2016-12-31 00:00:00	333.29	5.43	56.82
2017-01-01 00:00:00	333.29	5.43	56.82
2017-01-02 00:00:00	333.29	5.43	56.82
2017-01-03 00:00:00	333.29	5.43	55.47
2017-01-04 00:00:00	333.29	5.43	56.46
2017-01-05 00:00:00	334.51	5.49	56.89
2017-01-06 00:00:00	332.56	5.51	57.1
2017-01-07 00:00:00	330.67	5.57	57.1
2017-01-08 00:00:00	330.67	5.57	57.1
2017-01-09 00:00:00	330.67	5.57	54.94
2017-01-10 00:00:00	330.54	5.51	53.64
2017-01-11 00:00:00	332.85	5.55	55.1
2017-01-12 00:00:00	333.96	5.55	56.01
2017-01-13 00:00:00	331.85	5.59	55.45
2017-01-14 00:00:00	332.06	5.58	55.45
2017-01-15 00:00:00	332.06	5.58	55.45
2017-01-16 00:00:00	332.06	5.58	55.86
2017-01-17 00:00:00	333.25	5.6	55.47
2017-01-18 00:00:00	332.68	5.62	53.92
2017-01-19 00:00:00	330.55	5.58	54.16
2017-01-20 00:00:00	331.08	5.5	55.49
2017-01-21 00:00:00	331.87	5.56	55.49
2017-01-22 00:00:00	331.87	5.56	55.49
2017-01-23 00:00:00	331.87	5.56	55.23
2017-01-24 00:00:00	331.42	5.58	55.44
2017-01-25 00:00:00	328.49	5.55	55.08
2017-01-26 00:00:00	327.86	5.53	56.24
2017-01-27 00:00:00	328.28	5.48	55.52
2017-01-28 00:00:00	328.73	5.47	55.52
2017-01-29 00:00:00	328.73	5.47	55.52
2017-01-30 00:00:00	328.73	5.47	55.23
2017-01-31 00:00:00	326.25	5.44	55.7
2017-02-01 00:00:00	324.24	5.4	56.8
2017-02-02 00:00:00	324.36	5.38	56.56
2017-02-03 00:00:00	325.0	5.45	56.81
2017-02-04 00:00:00	322.92	5.42	56.81
2017-02-05 00:00:00	322.92	5.42	56.81
2017-02-06 00:00:00	322.92	5.42	55.72
2017-02-07 00:00:00	321.8	5.47	55.05
2017-02-08 00:00:00	323.05	5.44	55.12
2017-02-09 00:00:00	324.62	5.46	55.63
2017-02-10 00:00:00	323.96	5.49	56.7
2017-02-11 00:00:00	323.3	5.51	56.7
2017-02-12 00:00:00	323.3	5.51	56.7
2017-02-13 00:00:00	323.3	5.51	55.59
2017-02-14 00:00:00	321.95	5.56	55.97
2017-02-15 00:00:00	322.49	5.59	55.75
2017-02-16 00:00:00	320.7	5.59	55.65
2017-02-17 00:00:00	319.42	5.59	55.81
2017-02-18 00:00:00	318.61	5.52	55.81
2017-02-19 00:00:00	318.61	5.52	55.81
2017-02-20 00:00:00	318.61	5.52	56.18
2017-02-21 00:00:00	319.19	5.5	56.66
2017-02-22 00:00:00	317.26	5.47	55.84
2017-02-23 00:00:00	314.09	5.43	56.58
2017-02-24 00:00:00	312.65	5.39	55.99
2017-02-25 00:00:00	311.49	5.38	55.99
2017-02-26 00:00:00	311.49	5.38	55.99
2017-02-27 00:00:00	311.49	5.38	55.93
2017-02-28 00:00:00	312.47	5.41	55.59
2017-03-01 00:00:00	312.76	5.4	56.36
2017-03-02 00:00:00	313.79	5.4	55.08
2017-03-03 00:00:00	315.0	5.38	55.9
2017-03-04 00:00:00	317.46	5.4	55.9
2017-03-05 00:00:00	317.46	5.4	55.9
2017-03-06 00:00:00	317.46	5.4	56.01
2017-03-07 00:00:00	316.26	5.45	55.92
2017-03-08 00:00:00	315.16	5.43	53.11
2017-03-09 00:00:00	315.16	5.43	52.19
2017-03-10 00:00:00	316.81	5.38	51.37
2017-03-11 00:00:00	317.97	5.38	51.37
2017-03-12 00:00:00	317.97	5.38	51.37
2017-03-13 00:00:00	317.97	5.38	51.35
2017-03-14 00:00:00	318.07	5.38	50.92
2017-03-15 00:00:00	317.96	5.39	51.81
2017-03-16 00:00:00	319.02	5.4	51.74
2017-03-17 00:00:00	317.63	5.48	51.76
2017-03-18 00:00:00	315.05	5.45	51.76
2017-03-19 00:00:00	315.55	5.53	51.76
2017-03-20 00:00:00	315.55	5.53	51.62
2017-03-21 00:00:00	315.55	5.53	50.96
2017-03-22 00:00:00	315.55	5.53	50.64
2017-03-23 00:00:00	315.55	5.53	50.56
2017-03-24 00:00:00	315.55	5.53	50.8
2017-03-25 00:00:00	316.56	5.52	50.8
2017-03-26 00:00:00	316.56	5.52	50.8
2017-03-27 00:00:00	316.56	5.52	50.75
2017-03-28 00:00:00	315.43	5.55	51.33
2017-03-29 00:00:00	314.83	5.52	52.42
2017-03-30 00:00:00	315.15	5.53	52.96
2017-03-31 00:00:00	314.79	5.59	52.83
2017-04-01 00:00:00	313.73	5.57	52.83
2017-04-02 00:00:00	313.73	5.57	52.83
2017-04-03 00:00:00	313.73	5.57	53.12
2017-04-04 00:00:00	313.49	5.57	54.17
2017-04-05 00:00:00	312.69	5.53	54.36
2017-04-06 00:00:00	312.08	5.58	54.89
2017-04-07 00:00:00	312.94	5.55	55.24
2017-04-08 00:00:00	313.02	5.5	55.24
2017-04-09 00:00:00	313.02	5.5	55.24
2017-04-10 00:00:00	313.02	5.5	55.98
2017-04-11 00:00:00	313.21	5.46	56.23
2017-04-12 00:00:00	311.37	5.47	55.86
2017-04-13 00:00:00	311.76	5.49	55.89
2017-04-14 00:00:00	311.71	5.51	55.89
2017-04-15 00:00:00	310.87	5.53	55.89
2017-04-16 00:00:00	310.87	5.53	55.89
2017-04-17 00:00:00	310.87	5.53	55.36
2017-04-18 00:00:00	310.81	5.55	54.89
2017-04-19 00:00:00	310.66	5.53	52.93
2017-04-20 00:00:00	311.46	5.55	52.99
2017-04-21 00:00:00	312.38	5.55	51.96
2017-04-22 00:00:00	312.74	5.56	51.96
2017-04-23 00:00:00	312.74	5.56	51.96
2017-04-24 00:00:00	312.74	5.56	51.6
2017-04-25 00:00:00	311.89	5.59	52.1
2017-04-26 00:00:00	311.58	5.56	51.82
2017-04-27 00:00:00	312.44	5.53	51.44
2017-04-28 00:00:00	313.9	5.52	51.73
2017-04-29 00:00:00	314.4	5.51	51.73
2017-04-30 00:00:00	314.4	5.51	51.73
2017-05-01 00:00:00	314.4	5.51	51.52
2017-05-02 00:00:00	314.4	5.51	50.46
2017-05-03 00:00:00	315.22	5.52	50.79
2017-05-04 00:00:00	315.35	5.52	48.38
2017-05-05 00:00:00	315.68	5.48	49.1
2017-05-06 00:00:00	318.09	5.46	49.1
2017-05-07 00:00:00	318.09	5.46	49.1
2017-05-08 00:00:00	318.09	5.46	49.34
2017-05-09 00:00:00	318.09	5.46	48.73
2017-05-10 00:00:00	318.09	5.46	50.22
2017-05-11 00:00:00	318.43	5.49	50.77
2017-05-12 00:00:00	316.25	5.54	50.84
2017-05-13 00:00:00	315.5	5.51	50.84
2017-05-14 00:00:00	315.5	5.51	50.84
2017-05-15 00:00:00	315.5	5.51	51.82
2017-05-16 00:00:00	313.52	5.56	51.65
2017-05-17 00:00:00	312.04	5.53	52.21
2017-05-18 00:00:00	313.18	5.52	52.51
2017-05-19 00:00:00	313.54	5.42	53.61
2017-05-20 00:00:00	312.55	5.48	53.61
2017-05-21 00:00:00	312.55	5.48	53.61
2017-05-22 00:00:00	312.55	5.48	53.87
2017-05-23 00:00:00	310.7	5.49	54.15
2017-05-24 00:00:00	310.83	5.5	53.96
2017-05-25 00:00:00	311.2	5.52	51.46
2017-05-26 00:00:00	310.57	5.52	52.15
2017-05-27 00:00:00	311.59	5.5	52.15
2017-05-28 00:00:00	311.59	5.5	52.15
2017-05-29 00:00:00	311.59	5.5	52.29
2017-05-30 00:00:00	310.4	5.5	51.84
2017-05-31 00:00:00	311.23	5.51	50.31
2017-06-01 00:00:00	312.26	5.51	50.63
2017-06-02 00:00:00	312.35	5.52	49.95
2017-06-03 00:00:00	313.17	5.52	49.95
2017-06-04 00:00:00	313.17	5.52	49.95
2017-06-05 00:00:00	313.17	5.52	49.47
2017-06-06 00:00:00	312.84	5.53	50.12
2017-06-07 00:00:00	312.99	5.51	48.06
2017-06-08 00:00:00	312.65	5.52	47.86
2017-06-09 00:00:00	314.11	5.51	48.15
2017-06-10 00:00:00	315.18	5.53	48.15
2017-06-11 00:00:00	315.18	5.53	48.15
2017-06-12 00:00:00	315.18	5.53	48.29
2017-06-13 00:00:00	316.39	5.54	48.72
2017-06-14 00:00:00	315.96	5.55	47.0
2017-06-15 00:00:00	316.27	5.54	46.92
2017-06-16 00:00:00	317.65	5.53	47.37
2017-06-17 00:00:00	319.7	5.54	47.37
2017-06-18 00:00:00	319.7	5.54	47.37
2017-06-19 00:00:00	319.7	5.54	46.91
2017-06-20 00:00:00	319.56	5.51	46.02
2017-06-21 00:00:00	321.72	5.46	44.82
2017-06-22 00:00:00	326.28	5.47	45.22
2017-06-23 00:00:00	327.63	5.48	45.54
2017-06-24 00:00:00	326.88	5.47	45.54
2017-06-25 00:00:00	326.88	5.47	45.54
2017-06-26 00:00:00	326.88	5.47	45.83
2017-06-27 00:00:00	325.0	5.5	46.65
2017-06-28 00:00:00	322.01	5.46	47.31
2017-06-29 00:00:00	323.13	5.43	47.42
2017-06-30 00:00:00	321.46	5.45	47.92
2017-07-01 00:00:00	322.27	5.44	47.92
2017-07-02 00:00:00	320.0	5.43	47.92
2017-07-03 00:00:00	320.0	5.43	49.68
2017-07-04 00:00:00	320.44	5.41	49.61
2017-07-05 00:00:00	322.37	5.44	47.79
2017-07-06 00:00:00	323.94	5.4	48.11
2017-07-07 00:00:00	323.94	5.4	46.71
2017-07-08 00:00:00	323.94	5.4	46.71
2017-07-09 00:00:00	323.94	5.4	46.71
2017-07-10 00:00:00	323.94	5.4	46.88
2017-07-11 00:00:00	326.44	5.4	47.52
2017-07-12 00:00:00	327.2	5.38	47.74
2017-07-13 00:00:00	328.52	5.41	48.42
2017-07-14 00:00:00	327.56	5.47	48.91
2017-07-15 00:00:00	326.72	5.48	48.91
2017-07-16 00:00:00	326.72	5.48	48.91
2017-07-17 00:00:00	326.72	5.48	48.42
2017-07-18 00:00:00	325.62	5.5	48.84
2017-07-19 00:00:00	325.91	5.51	49.7
2017-07-20 00:00:00	326.02	5.52	49.3
2017-07-21 00:00:00	325.56	5.51	48.06
2017-07-22 00:00:00	324.98	5.53	48.06
2017-07-23 00:00:00	324.98	5.53	48.06
2017-07-24 00:00:00	324.98	5.53	48.6
2017-07-25 00:00:00	326.7	5.45	50.2
2017-07-26 00:00:00	326.97	5.45	50.97
2017-07-27 00:00:00	326.66	5.45	51.49
2017-07-28 00:00:00	325.58	5.49	52.52
2017-07-29 00:00:00	326.74	5.5	52.52
2017-07-30 00:00:00	326.74	5.5	52.52
2017-07-31 00:00:00	326.74	5.5	52.65
2017-08-01 00:00:00	328.07	5.47	51.78
2017-08-02 00:00:00	330.07	5.5	52.36
2017-08-03 00:00:00	335.21	5.53	52.01
2017-08-04 00:00:00	335.71	5.55	52.42
2017-08-05 00:00:00	333.36	5.52	52.42
2017-08-06 00:00:00	333.36	5.52	52.42
2017-08-07 00:00:00	333.36	5.52	52.37
2017-08-08 00:00:00	331.67	5.51	52.14
2017-08-09 00:00:00	332.19	5.54	52.7
2017-08-10 00:00:00	332.39	5.54	51.9
2017-08-11 00:00:00	332.69	5.56	52.1
2017-08-12 00:00:00	333.17	5.54	52.1
2017-08-13 00:00:00	333.17	5.54	52.1
2017-08-14 00:00:00	333.17	5.54	50.73
2017-08-15 00:00:00	332.42	5.56	50.8
2017-08-16 00:00:00	332.91	5.55	50.27
2017-08-17 00:00:00	332.7	5.59	51.03
2017-08-18 00:00:00	332.68	5.6	52.72
2017-08-19 00:00:00	332.8	5.6	52.72
2017-08-20 00:00:00	332.8	5.6	52.72
2017-08-21 00:00:00	332.8	5.6	51.66
2017-08-22 00:00:00	332.58	5.63	51.87
2017-08-23 00:00:00	333.08	5.64	52.57
2017-08-24 00:00:00	333.32	5.64	52.04
2017-08-25 00:00:00	331.22	5.6	52.41
2017-08-26 00:00:00	332.85	5.63	52.41
2017-08-27 00:00:00	332.85	5.63	52.41
2017-08-28 00:00:00	332.85	5.63	51.89
2017-08-29 00:00:00	333.44	5.71	52.0
2017-08-30 00:00:00	334.7	5.69	50.86
2017-08-31 00:00:00	334.7	5.69	52.38
2017-09-01 00:00:00	337.04	5.77	52.75
2017-09-02 00:00:00	337.04	5.77	52.75
2017-09-03 00:00:00	337.04	5.77	52.75
2017-09-04 00:00:00	337.04	5.77	52.34
2017-09-05 00:00:00	338.22	5.84	53.38
2017-09-06 00:00:00	340.58	5.89	54.2
2017-09-07 00:00:00	341.22	5.94	54.49
2017-09-08 00:00:00	336.66	5.9	53.78
2017-09-09 00:00:00	334.29	5.86	53.78
2017-09-10 00:00:00	334.29	5.86	53.78
2017-09-11 00:00:00	334.29	5.86	53.84
2017-09-12 00:00:00	336.49	5.89	54.27
2017-09-13 00:00:00	338.67	5.89	55.16
2017-09-14 00:00:00	340.0	5.88	55.47
2017-09-15 00:00:00	338.08	5.87	55.62
2017-09-16 00:00:00	338.9	5.89	55.62
2017-09-17 00:00:00	338.9	5.89	55.62
2017-09-18 00:00:00	338.9	5.89	55.48
2017-09-19 00:00:00	340.02	5.9	55.14
2017-09-20 00:00:00	340.95	5.87	56.29
2017-09-21 00:00:00	341.61	5.9	56.43
2017-09-22 00:00:00	340.35	5.87	56.86
2017-09-23 00:00:00	340.11	5.91	56.86
2017-09-24 00:00:00	340.11	5.91	56.86
2017-09-25 00:00:00	340.11	5.91	59.02
2017-09-26 00:00:00	341.27	5.96	58.44
2017-09-27 00:00:00	339.68	5.9	57.9
2017-09-28 00:00:00	339.91	5.84	57.41
2017-09-29 00:00:00	340.43	5.85	57.54
2017-09-30 00:00:00	341.19	5.9	57.54
2017-10-01 00:00:00	341.19	5.9	57.54
2017-10-02 00:00:00	341.19	5.9	56.12
2017-10-03 00:00:00	341.24	5.9	56.0
2017-10-04 00:00:00	342.36	5.9	55.8
2017-10-05 00:00:00	343.61	5.95	57.0
2017-10-06 00:00:00	345.0	6.0	55.62
2017-10-07 00:00:00	343.66	5.95	55.62
2017-10-08 00:00:00	343.66	5.95	55.62
2017-10-09 00:00:00	343.66	5.95	55.79
2017-10-10 00:00:00	341.97	5.86	56.61
2017-10-11 00:00:00	337.48	5.83	56.94
2017-10-12 00:00:00	335.54	5.8	56.25
2017-10-13 00:00:00	334.25	5.79	57.17
2017-10-14 00:00:00	334.21	5.79	57.17
2017-10-15 00:00:00	334.21	5.79	57.17
2017-10-16 00:00:00	334.21	5.79	57.82
2017-10-17 00:00:00	333.03	5.82	57.88
2017-10-18 00:00:00	333.53	5.82	58.15
2017-10-19 00:00:00	333.57	5.81	57.23
2017-10-20 00:00:00	334.11	5.81	57.75
2017-10-21 00:00:00	335.24	5.82	57.75
2017-10-22 00:00:00	335.24	5.82	57.75
2017-10-23 00:00:00	335.24	5.82	57.37
2017-10-24 00:00:00	336.05	5.85	58.33
2017-10-25 00:00:00	334.94	5.83	58.44
2017-10-26 00:00:00	332.94	5.78	59.3
2017-10-27 00:00:00	333.87	5.79	60.44
2017-10-28 00:00:00	334.4	5.75	60.44
2017-10-29 00:00:00	334.4	5.75	60.44
2017-10-30 00:00:00	334.4	5.75	60.9
2017-10-31 00:00:00	334.0	5.78	61.37
2017-11-01 00:00:00	334.71	5.75	60.49
2017-11-02 00:00:00	335.14	5.76	60.62
2017-11-03 00:00:00	335.15	5.76	62.07
2017-11-04 00:00:00	334.1	5.71	62.07
2017-11-05 00:00:00	334.1	5.71	62.07
2017-11-06 00:00:00	334.1	5.71	64.27
2017-11-07 00:00:00	334.52	5.68	63.69
2017-11-08 00:00:00	332.9	5.67	63.49
2017-11-09 00:00:00	333.76	5.63	63.93
2017-11-10 00:00:00	332.99	5.61	63.52
2017-11-11 00:00:00	332.57	5.61	63.52
2017-11-12 00:00:00	332.57	5.61	63.52
2017-11-13 00:00:00	332.57	5.61	63.16
2017-11-14 00:00:00	332.74	5.6	62.21
2017-11-15 00:00:00	332.86	5.59	61.87
2017-11-16 00:00:00	332.72	5.52	61.36
2017-11-17 00:00:00	332.38	5.55	62.72
2017-11-18 00:00:00	332.21	5.57	62.72
2017-11-19 00:00:00	332.21	5.57	62.72
2017-11-20 00:00:00	332.21	5.57	62.22
2017-11-21 00:00:00	331.0	5.59	62.57
2017-11-22 00:00:00	330.29	5.56	63.32
2017-11-23 00:00:00	330.22	5.6	63.55
2017-11-24 00:00:00	330.0	5.65	63.86
2017-11-25 00:00:00	330.39	5.65	63.86
2017-11-26 00:00:00	330.39	5.65	63.86
2017-11-27 00:00:00	330.39	5.65	63.84
2017-11-28 00:00:00	330.65	5.68	63.61
2017-11-29 00:00:00	331.5	5.68	63.11
2017-11-30 00:00:00	331.61	5.69	63.57
2017-12-01 00:00:00	331.22	5.65	63.73
2017-12-02 00:00:00	331.22	5.65	63.73
2017-12-03 00:00:00	331.22	5.65	63.73
2017-12-04 00:00:00	331.22	5.65	62.45
2017-12-05 00:00:00	332.75	5.65	62.86
2017-12-06 00:00:00	332.99	5.68	61.22
2017-12-07 00:00:00	333.43	5.65	62.2
2017-12-08 00:00:00	334.85	5.66	63.4
2017-12-09 00:00:00	334.32	5.63	63.4
2017-12-10 00:00:00	334.32	5.63	63.4
2017-12-11 00:00:00	334.32	5.63	64.69
2017-12-12 00:00:00	335.05	5.66	63.34
2017-12-13 00:00:00	334.85	5.69	62.44
2017-12-14 00:00:00	335.38	5.67	63.31
2017-12-15 00:00:00	334.92	5.71	63.23
2017-12-16 00:00:00	335.33	5.7	63.23
2017-12-17 00:00:00	335.33	5.7	63.23
2017-12-18 00:00:00	335.33	5.7	63.41
2017-12-19 00:00:00	335.33	5.7	63.8
2017-12-20 00:00:00	335.33	5.7	64.56
2017-12-21 00:00:00	335.68	5.72	64.9
2017-12-22 00:00:00	334.13	5.71	65.25
2017-12-23 00:00:00	332.68	5.7	65.25
2017-12-24 00:00:00	332.68	5.7	65.25
2017-12-25 00:00:00	332.68	5.7	65.25
2017-12-26 00:00:00	333.32	5.74	67.02
2017-12-27 00:00:00	332.36	5.76	66.44
2017-12-28 00:00:00	331.38	5.74	66.72
2017-12-29 00:00:00	331.31	5.76	66.87
2017-12-30 00:00:00	332.33	5.77	66.87
2017-12-31 00:00:00	332.33	5.77	66.87
